Acquisition Date,Collection Category,Collection Number,Corner Lower Left Lat DMS,Corner Lower Left Latitude,Corner Lower Left Long DMS,Corner Lower Left Longitude,Corner Lower Right Lat DMS,Corner Lower Right Latitude,Corner Lower Right Long DMS,Corner Lower Right Longitude,Corner Upper Left Lat DMS,Corner Upper Left Latitude,Corner Upper Left Long DMS,Corner Upper Left Longitude,Corner Upper Right Lat DMS,Corner Upper Right Latitude,Corner Upper Right Long DMS,Corner Upper Right Longitude,Data Type L2,Date Acquired,Date Product Generated L1,Date Product Generated L2,Date Updated,Datum,Day/Night Indicator,Display ID,Ellipsoid,Entity ID,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Land Cloud Cover,Landsat Product Identifier L1,Landsat Product Identifier L2,Landsat Scene Identifier,NE Corner Lat,NE Corner Lat dec,NE Corner Long,NE Corner Long dec,NW Corner Lat,NW Corner Lat dec,NW Corner Long,NW Corner Long dec,Nadir/Off Nadir,Processing Software Version,Product Map Projection L1,Publication Date,Resolution,Roll Angle,SE Corner Lat,SE Corner Lat dec,SE Corner Long,SE Corner Long dec,SW Corner Lat,SW Corner Lat dec,SW Corner Long,SW Corner Long dec,Satellite,Scene Center Lat DMS,Scene Center Latitude,Scene Center Long DMS,Scene Center Longitude,Scene Cloud Cover L1,Sensor Identifier,Start Time,Station Identifier,Stop Time,Sun Azimuth L0RA,Sun Elevation L0RA,TIRS SSM Model,Target WRS Path,Target WRS Row,UTM Zone,WRS Path,WRS Row,source
,T1,2,"20°36'06.84""N",20.6019,"54°58'38.35""E",54.97732,"20°36'49.14""N",20.61365,"57°10'35.72""E",57.17659,"22°42'53.06""N",22.71474,"54°56'51.50""E",54.94764,"22°43'40.12""N",22.72781,"57°10'45.08""E",57.17919,OLI_TIRS_L2SP,7/27/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_159045_20130727_20200912_02_T1,WGS84,LC81590452013208LGN01,6.401,3.79,5.158,760,5,23.11,LC08_L1TP_159045_20130727_20200912_02_T1,LC08_L2SP_159045_20130727_20200912_02_T1,LC81590452013208LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'17.80""N",21.67161,"56°04'16.36""E",56.07121,23.11,OLI_TIRS,42:54.4,LGN,43:26.1,91.71202532,66.68214772,ACTUAL,159,45,40,159,45,Landsat
,T1,2,"26°23'32.03""N",26.39223,"51°40'39.83""E",51.67773,"26°21'48.35""N",26.36343,"53°57'00.22""E",53.95006,"28°28'58.69""N",28.48297,"51°41'26.27""E",51.69063,"28°27'05.40""N",28.4515,"54°00'21.92""E",54.00609,OLI_TIRS_L2SP,8/1/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_162041_20130801_20200912_02_T1,WGS84,LC81620412013213LGN02,4.589,3.41,3.072,907,5,0.02,LC08_L1TP_162041_20130801_20200912_02_T1,LC08_L2SP_162041_20130801_20200912_02_T1,LC81620412013213LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'52.93""N",27.43137,"52°49'54.77""E",52.83188,1.18,OLI_TIRS,59:52.3,LGN,00:24.1,108.459885,66.21396447,ACTUAL,162,41,39,162,41,Landsat
,T1,2,"24°56'48.52""N",24.94681,"51°20'01.75""E",51.33382,"24°55'29.14""N",24.92476,"53°35'07.15""E",53.58532,"27°02'26.88""N",27.0408,"51°20'23.24""E",51.33979,"27°00'59.80""N",27.01661,"53°37'53.36""E",53.63149,OLI_TIRS_L2SP,8/1/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_162042_20130801_20200912_02_T1,WGS84,LC81620422013213LGN02,3.671,2.505,2.683,91,5,0,LC08_L1TP_162042_20130801_20200912_02_T1,LC08_L2SP_162042_20130801_20200912_02_T1,LC81620422013213LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'32.71""N",25.99242,"52°28'22.22""E",52.47284,2.93,OLI_TIRS,00:16.2,LGN,00:48.0,105.0499421,66.40691715,ACTUAL,162,42,39,162,42,Landsat
,T1,2,"23°30'20.45""N",23.50568,"50°59'42.36""E",50.9951,"23°29'23.24""N",23.48979,"53°13'28.96""E",53.22471,"25°36'00.40""N",25.60011,"50°59'42.07""E",50.99502,"25°34'57.43""N",25.58262,"53°15'42.95""E",53.26193,OLI_TIRS_L2SP,8/1/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_162043_20130801_20200912_02_T1,WGS84,LC81620432013213LGN02,3.669,1.946,3.11,642,5,0.02,LC08_L1TP_162043_20130801_20200912_02_T1,LC08_L2SP_162043_20130801_20200912_02_T1,LC81620432013213LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.45""N",24.55318,"52°07'12.83""E",52.12023,0.15,OLI_TIRS,00:40.1,LGN,01:11.9,101.6051789,66.51603172,ACTUAL,162,43,39,162,43,Landsat
,T1,2,"22°03'39.06""N",22.06085,"50°39'49.28""E",50.66369,"22°03'01.84""N",22.05051,"52°52'12.72""E",52.8702,"24°09'30.02""N",24.15834,"50°39'30.31""E",50.65842,"24°08'48.84""N",24.1469,"52°53'58.06""E",52.89946,OLI_TIRS_L2SP,8/1/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_162044_20130801_20200912_02_T1,WGS84,LC81620442013213LGN02,6.219,3.591,5.078,1232,5,0,LC08_L1TP_162044_20130801_20200912_02_T1,LC08_L2SP_162044_20130801_20200912_02_T1,LC81620442013213LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'46.62""N",23.11295,"51°46'23.59""E",51.77322,0,OLI_TIRS,01:04.0,LGN,01:35.8,98.14755424,66.54006295,ACTUAL,162,44,39,162,44,Landsat
,T1,2,"26°21'17.64""N",26.3549,"54°46'34.82""E",54.77634,"26°22'19.70""N",26.37214,"57°05'06.72""E",57.0852,"28°28'26.26""N",28.47396,"54°44'00.49""E",54.73347,"28°29'34.15""N",28.49282,"57°05'12.66""E",57.08685,OLI_TIRS_L2SP,8/3/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_160041_20130803_20200912_02_T1,WGS84,LC81600412013215LGN02,4.126,2.892,2.943,907,5,12.15,LC08_L1TP_160041_20130803_20200912_02_T1,LC08_L2SP_160041_20130803_20200912_02_T1,LC81600412013215LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'53.33""N",27.43148,"55°55'15.28""E",55.92091,24.6,OLI_TIRS,47:31.0,LGN,48:02.8,109.6159971,66.00093378,ACTUAL,160,41,40,160,41,Landsat
,T1,2,"24°54'41.47""N",24.91152,"54°25'54.41""E",54.43178,"24°56'00.13""N",24.93337,"56°42'56.66""E",56.71574,"27°01'59.38""N",27.03316,"54°23'06.90""E",54.38525,"27°03'25.81""N",27.05717,"56°42'38.09""E",56.71058,OLI_TIRS_L2SP,8/3/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_160042_20130803_20200912_02_T1,WGS84,LC81600422013215LGN02,5.314,3.485,4.012,419,5,57.77,LC08_L1TP_160042_20130803_20200912_02_T1,LC08_L2SP_160042_20130803_20200912_02_T1,LC81600422013215LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.07""N",25.99252,"55°33'42.80""E",55.56189,79.76,OLI_TIRS,47:54.9,LGN,48:26.7,106.2464138,66.2235392,ACTUAL,160,42,40,160,42,Landsat
,T1,2,"23°28'13.58""N",23.47044,"54°05'36.89""E",54.09358,"23°29'46.32""N",23.4962,"56°21'05.94""E",56.35165,"25°35'30.84""N",25.5919,"54°02'39.37""E",54.04427,"25°37'13.08""N",25.6203,"56°20'26.27""E",56.34063,OLI_TIRS_L2SP,8/3/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_160043_20130803_20200912_02_T1,WGS84,LC81600432013215LGN02,6.51,4.777,4.423,161,5,71.1,LC08_L1TP_160043_20130803_20200912_02_T1,LC08_L2SP_160043_20130803_20200912_02_T1,LC81600432013215LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.74""N",24.55326,"55°12'33.52""E",55.20931,65.46,OLI_TIRS,48:18.8,LGN,48:50.5,102.8341972,66.36343439,ACTUAL,160,43,40,160,43,Landsat
,T1,2,"22°01'44.90""N",22.02914,"53°45'39.35""E",53.76093,"22°03'29.20""N",22.05811,"55°59'41.96""E",55.99499,"24°09'01.12""N",24.15031,"53°42'34.67""E",53.70963,"24°10'56.64""N",24.1824,"55°58'44.54""E",55.97904,OLI_TIRS_L2SP,8/3/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_160044_20130803_20200912_02_T1,WGS84,LC81600442013215LGN02,7.049,4.542,5.39,62,5,73.18,LC08_L1TP_160044_20130803_20200912_02_T1,LC08_L2SP_160044_20130803_20200912_02_T1,LC81600442013215LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'46.15""N",23.11282,"54°51'43.92""E",54.8622,73.18,OLI_TIRS,48:42.7,LGN,49:14.4,99.39985324,66.41900322,ACTUAL,160,44,40,160,44,Landsat
,T2,2,"20°35'06""N",20.585,"53°25'48.83""E",53.43023,"20°36'59.62""N",20.61656,"55°38'41.64""E",55.6449,"22°42'30.67""N",22.70852,"53°22'39.25""E",53.37757,"22°44'37.21""N",22.74367,"55°37'29.53""E",55.62487,OLI_TIRS_L2SP,8/3/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_160045_20130803_20200912_02_T2,WGS84,LC81600452013215LGN02,0,0,0,-1,5,90.7,LC08_L1GT_160045_20130803_20200912_02_T2,LC08_L2SP_160045_20130803_20200912_02_T2,LC81600452013215LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'17.29""N",21.67147,"54°31'13.12""E",54.52031,90.7,OLI_TIRS,49:06.6,LGN,49:38.3,95.96817525,66.38967394,ACTUAL,160,45,40,160,45,Landsat
,T1,2,"26°20'00.64""N",26.33351,"53°14'09.13""E",53.23587,"26°22'32.88""N",26.3758,"55°33'48.96""E",55.5636,"28°27'56.66""N",28.46574,"53°09'46.19""E",53.16283,"28°30'43.34""N",28.51204,"55°32'08.38""E",55.53566,OLI_TIRS_L2SP,8/10/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_161041_20130810_20200912_02_T1,WGS84,LC81610412013222LGN01,4.378,3.122,3.069,1052,5,0.99,LC08_L1TP_161041_20130810_20200912_02_T1,LC08_L2SP_161041_20130810_20200912_02_T1,LC81610412013222LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'53.26""N",27.43146,"54°22'28.52""E",54.37459,1.26,OLI_TIRS,53:42.0,LGN,54:13.7,113.9118299,65.17212434,ACTUAL,161,41,40,161,41,Landsat
,T1,2,"24°58'04.48""N",24.96791,"52°52'23.70""E",52.87325,"24°55'23.16""N",24.9231,"55°06'17.21""E",55.10478,"27°02'50.10""N",27.04725,"52°54'23.58""E",52.90655,"26°59'53.30""N",26.99814,"55°10'39.14""E",55.17754,OLI_TIRS_L2SP,8/10/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_161042_20130810_20200912_02_T1,WGS84,LC81610422013222LGN01,4.002,2.799,2.86,393,5,1.07,LC08_L1TP_161042_20130810_20200912_02_T1,LC08_L2SP_161042_20130810_20200912_02_T1,LC81610422013222LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.22""N",25.99256,"54°00'56.30""E",54.01564,13.26,OLI_TIRS,54:05.9,LGN,54:37.6,110.7038369,65.50406405,ACTUAL,161,42,39,161,42,Landsat
,T1,2,"23°31'21""N",23.5225,"52°32'05.64""E",52.5349,"23°29'06.04""N",23.48501,"54°44'42.14""E",54.74504,"25°36'19.19""N",25.60533,"52°33'37.73""E",52.56048,"25°33'50.65""N",25.56407,"54°48'26.32""E",54.80731,OLI_TIRS_L2SP,8/10/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_161043_20130810_20200912_02_T1,WGS84,LC81610432013222LGN01,2.904,1.744,2.321,563,5,0.5,LC08_L1TP_161043_20130810_20200912_02_T1,LC08_L2SP_161043_20130810_20200912_02_T1,LC81610432013222LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.38""N",24.55316,"53°39'46.84""E",53.66301,68.43,OLI_TIRS,54:29.8,LGN,55:01.5,107.4268165,65.7580378,ACTUAL,161,43,39,161,43,Landsat
,T1,2,"22°04'42.46""N",22.07846,"52°12'06.88""E",52.20191,"22°02'51.68""N",22.04769,"54°23'32.75""E",54.39243,"24°09'43.09""N",24.16197,"52°13'14.20""E",52.22061,"24°07'40.62""N",24.12795,"54°26'42.40""E",54.44511,OLI_TIRS_L2SP,8/10/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_161044_20130810_20200912_02_T1,WGS84,LC81610442013222LGN01,4.468,2.79,3.49,1051,5,0,LC08_L1TP_161044_20130810_20200912_02_T1,LC08_L2SP_161044_20130810_20200912_02_T1,LC81610442013222LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'44.78""N",23.11244,"53°18'57.42""E",53.31595,0,OLI_TIRS,54:53.7,LGN,55:25.4,104.0975034,65.93160896,ACTUAL,161,44,39,161,44,Landsat
,T1,2,"20°37'49.84""N",20.63051,"51°52'24.38""E",51.87344,"20°36'21.10""N",20.60586,"54°02'45.46""E",54.04596,"22°43'12.11""N",22.72003,"51°53'10.03""E",51.88612,"22°41'33.47""N",22.69263,"54°05'24.36""E",54.0901,OLI_TIRS_L2SP,8/10/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_161045_20130810_20200912_02_T1,WGS84,LC81610452013222LGN01,6.421,4.01,5.014,843,5,11.71,LC08_L1TP_161045_20130810_20200912_02_T1,LC08_L2SP_161045_20130810_20200912_02_T1,LC81610452013222LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'17.18""N",21.67144,"52°58'26.98""E",52.97416,11.71,OLI_TIRS,55:17.6,LGN,55:49.3,100.739151,66.02280432,ACTUAL,161,45,39,161,45,Landsat
,T1,2,"24°55'58.04""N",24.93279,"55°58'11.89""E",55.96997,"24°55'52.39""N",24.93122,"58°14'13.16""E",58.23699,"27°02'14.32""N",27.03731,"55°57'05.26""E",55.95146,"27°02'08.09""N",27.03558,"58°15'33.19""E",58.25922,OLI_TIRS_L2SP,8/12/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_159042_20130812_20200912_02_T1,WGS84,LC81590422013224LGN01,4.628,3.25,3.294,689,5,4.25,LC08_L1TP_159042_20130812_20200912_02_T1,LC08_L2SP_159042_20130812_20200912_02_T1,LC81590422013224LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'34.30""N",25.99286,"57°06'21.64""E",57.10601,60.72,OLI_TIRS,41:44.0,LGN,42:15.8,112.0297079,65.27557978,ACTUAL,159,42,40,159,42,Landsat
,T1,2,"23°29'19.79""N",23.48883,"55°37'54.98""E",55.63194,"23°29'32.53""N",23.49237,"57°52'35.47""E",57.87652,"25°35'46.32""N",25.5962,"55°36'32""E",55.60889,"25°36'00.36""N",25.6001,"57°53'28.64""E",57.89129,OLI_TIRS_L2SP,8/12/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_159043_20130812_20200912_02_T1,WGS84,LC81590432013224LGN01,3.492,2.538,2.399,642,5,1.71,LC08_L1TP_159043_20130812_20200912_02_T1,LC08_L2SP_159043_20130812_20200912_02_T1,LC81590432013224LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.59""N",24.55322,"56°45'11.81""E",56.75328,48.89,OLI_TIRS,42:07.9,LGN,42:39.7,108.7969362,65.56326453,ACTUAL,159,43,40,159,43,Landsat
,T1,2,"22°02'39.26""N",22.04424,"55°18'01.37""E",55.30038,"22°03'08.03""N",22.05223,"57°31'17.04""E",57.5214,"24°09'15.77""N",24.15438,"55°16'25.03""E",55.27362,"24°09'47.63""N",24.16323,"57°31'46.60""E",57.52961,OLI_TIRS_L2SP,8/12/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_159044_20130812_20200912_02_T1,WGS84,LC81590442013224LGN01,4.448,3.29,2.993,848,5,6.89,LC08_L1TP_159044_20130812_20200912_02_T1,LC08_L2SP_159044_20130812_20200912_02_T1,LC81590442013224LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'46.22""N",23.11284,"56°24'22.86""E",56.40635,6.89,OLI_TIRS,42:31.8,LGN,43:03.6,105.5052678,65.77189422,ACTUAL,159,44,40,159,44,Landsat
,T1,2,"20°36'06.62""N",20.60184,"54°58'17.65""E",54.97157,"20°36'49.14""N",20.61365,"57°10'15.02""E",57.17084,"22°42'52.78""N",22.71466,"54°56'30.48""E",54.9418,"22°43'40.15""N",22.72782,"57°10'24.02""E",57.17334,OLI_TIRS_L2SP,8/12/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_159045_20130812_20200912_02_T1,WGS84,LC81590452013224LGN01,6.799,4.334,5.239,524,5,25.7,LC08_L1TP_159045_20130812_20200912_02_T1,LC08_L2SP_159045_20130812_20200912_02_T1,LC81590452013224LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'17.62""N",21.67156,"56°03'52.24""E",56.06451,25.7,OLI_TIRS,42:55.7,LGN,43:27.5,102.1739577,65.89921653,ACTUAL,159,45,40,159,45,Landsat
,T1,2,"26°23'32.14""N",26.39226,"51°40'18.19""E",51.67172,"26°21'48.56""N",26.36349,"53°56'49.42""E",53.94706,"28°28'58.80""N",28.483,"51°41'04.20""E",51.6845,"28°27'05.62""N",28.45156,"54°00'10.91""E",54.00303,OLI_TIRS_L2SP,8/17/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_162041_20130817_20200912_02_T1,WGS84,LC81620412013229LGN02,5.036,3.745,3.367,902,5,0.03,LC08_L1TP_162041_20130817_20200912_02_T1,LC08_L2SP_162041_20130817_20200912_02_T1,LC81620412013229LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'52.28""N",27.43119,"52°49'39.04""E",52.82751,0.02,OLI_TIRS,59:52.9,LGN,00:24.6,118.4631742,64.20341567,ACTUAL,162,41,39,162,41,Landsat
,T1,2,"24°56'58.31""N",24.94953,"51°19'51.06""E",51.33085,"24°55'39.25""N",24.92757,"53°34'45.98""E",53.57944,"27°02'26.92""N",27.04081,"51°20'12.34""E",51.33676,"27°01'00.19""N",27.01672,"53°37'31.62""E",53.62545,OLI_TIRS_L2SP,8/17/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_162042_20130817_20200912_02_T1,WGS84,LC81620422013229LGN02,4.591,3.291,3.201,94,5,0,LC08_L1TP_162042_20130817_20200912_02_T1,LC08_L2SP_162042_20130817_20200912_02_T1,LC81620422013229LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'34.19""N",25.99283,"52°28'07.39""E",52.46872,0,OLI_TIRS,00:16.7,LGN,00:48.5,115.4477898,64.64914209,ACTUAL,162,42,39,162,42,Landsat
,T1,2,"23°30'10.69""N",23.50297,"50°59'31.78""E",50.99216,"23°29'13.67""N",23.48713,"53°13'18.23""E",53.22173,"25°36'00.40""N",25.60011,"50°59'31.31""E",50.99203,"25°34'57.58""N",25.58266,"53°15'32.22""E",53.25895,OLI_TIRS_L2SP,8/17/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_162043_20130817_20200912_02_T1,WGS84,LC81620432013229LGN02,3.962,2.666,2.931,634,5,0,LC08_L1TP_162043_20130817_20200912_02_T1,LC08_L2SP_162043_20130817_20200912_02_T1,LC81620432013229LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'10.62""N",24.55295,"52°06'57.49""E",52.11597,0.01,OLI_TIRS,00:40.6,LGN,01:12.4,112.3396202,65.02317577,ACTUAL,162,43,39,162,43,Landsat
,T1,2,"22°03'38.99""N",22.06083,"50°39'28.33""E",50.65787,"22°03'01.94""N",22.05054,"52°52'02.24""E",52.86729,"24°09'29.99""N",24.15833,"50°39'09.04""E",50.65251,"24°08'48.98""N",24.14694,"52°53'47.44""E",52.89651,OLI_TIRS_L2SP,8/17/2013,9/13/2020,9/13/2020,,WGS84,DAY,LC08_L2SP_162044_20130817_20200913_02_T1,WGS84,LC81620442013229LGN02,6.558,4.095,5.122,1265,5,0,LC08_L1TP_162044_20130817_20200913_02_T1,LC08_L2SP_162044_20130817_20200913_02_T1,LC81620442013229LGN02,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'46.30""N",23.11286,"51°46'08.54""E",51.76904,0,OLI_TIRS,01:04.5,LGN,01:36.3,109.155066,65.3218176,ACTUAL,162,44,39,162,44,Landsat
,T1,2,"26°21'17.14""N",26.35476,"54°46'02.35""E",54.76732,"26°22'19.70""N",26.37214,"57°04'45.08""E",57.07919,"28°28'15.96""N",28.4711,"54°43'27.62""E",54.72434,"28°29'24.43""N",28.49012,"57°04'50.59""E",57.08072,OLI_TIRS_L2SP,8/19/2013,9/13/2020,9/13/2020,,WGS84,DAY,LC08_L2SP_160041_20130819_20200913_02_T1,WGS84,LC81600412013231LGN01,5.145,3.398,3.863,851,5,6.54,LC08_L1TP_160041_20130819_20200913_02_T1,LC08_L2SP_160041_20130819_20200913_02_T1,LC81600412013231LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'52.43""N",27.43123,"55°54'51.77""E",55.91438,10.82,OLI_TIRS,47:31.9,LGN,48:03.7,119.7854671,63.89986321,ACTUAL,160,41,40,160,41,Landsat
,T1,2,"24°54'41.08""N",24.91141,"54°25'33.02""E",54.42584,"24°56'00.10""N",24.93336,"56°42'35.28""E",56.7098,"27°01'58.98""N",27.03305,"54°22'45.16""E",54.37921,"27°03'25.74""N",27.05715,"56°42'16.31""E",56.70453,OLI_TIRS_L2SP,8/19/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_160042_20130819_20200912_02_T1,WGS84,LC81600422013231LGN01,5.24,3.618,3.791,700,5,16.28,LC08_L1TP_160042_20130819_20200912_02_T1,LC08_L2SP_160042_20130819_20200912_02_T1,LC81600422013231LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.65""N",25.99268,"55°33'19.80""E",55.5555,24.52,OLI_TIRS,47:55.8,LGN,48:27.6,116.8290734,64.3782241,ACTUAL,160,42,40,160,42,Landsat
,T1,2,"23°28'13.19""N",23.47033,"54°05'15.76""E",54.08771,"23°29'46.25""N",23.49618,"56°20'44.77""E",56.34577,"25°35'30.37""N",25.59177,"54°02'17.92""E",54.03831,"25°37'12.97""N",25.62027,"56°20'04.74""E",56.33465,OLI_TIRS_L2SP,8/19/2013,9/13/2020,9/13/2020,,WGS84,DAY,LC08_L2SP_160043_20130819_20200913_02_T1,WGS84,LC81600432013231LGN01,4.788,3.728,3.004,711,5,6.63,LC08_L1TP_160043_20130819_20200913_02_T1,LC08_L2SP_160043_20130819_20200913_02_T1,LC81600432013231LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"24°33'11.02""N",24.55306,"55°12'10.15""E",55.20282,16.23,OLI_TIRS,48:19.7,LGN,48:51.5,113.7759283,64.78672716,ACTUAL,160,43,40,160,43,Landsat
,T1,2,"22°01'44.26""N",22.02896,"53°45'07.99""E",53.75222,"22°03'29.05""N",22.05807,"55°59'21.01""E",55.98917,"24°09'00.43""N",24.15012,"53°42'02.84""E",53.70079,"24°10'56.50""N",24.18236,"55°58'23.27""E",55.97313,OLI_TIRS_L2SP,8/19/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_160044_20130819_20200912_02_T1,WGS84,LC81600442013231LGN01,5.183,3.547,3.779,746,5,1,LC08_L1TP_160044_20130819_20200912_02_T1,LC08_L2SP_160044_20130819_20200912_02_T1,LC81600442013231LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"23°06'44.89""N",23.11247,"54°51'20.84""E",54.85579,1,OLI_TIRS,48:43.6,LGN,49:15.4,110.6381695,65.12176318,ACTUAL,160,44,40,160,44,Landsat
,T1,2,"20°35'05.57""N",20.58488,"53°25'28.16""E",53.42449,"20°36'59.44""N",20.61651,"55°38'20.94""E",55.63915,"22°42'30.20""N",22.70839,"53°22'18.26""E",53.37174,"22°44'37.03""N",22.74362,"55°37'08.47""E",55.61902,OLI_TIRS_L2SP,8/19/2013,9/13/2020,9/13/2020,,WGS84,DAY,LC08_L2SP_160045_20130819_20200913_02_T1,WGS84,LC81600452013231LGN01,5.159,3.251,4.006,1288,5,0.1,LC08_L1TP_160045_20130819_20200913_02_T1,LC08_L2SP_160045_20130819_20200913_02_T1,LC81600452013231LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"21°40'18.34""N",21.67176,"54°30'50.54""E",54.51404,0.1,OLI_TIRS,49:07.5,LGN,49:39.3,107.4326108,65.38006034,ACTUAL,160,45,40,160,45,Landsat
,T1,2,"26°19'59.23""N",26.33312,"53°13'15.17""E",53.22088,"26°22'32.30""N",26.37564,"55°32'54.85""E",55.54857,"28°28'04.84""N",28.46801,"53°08'50.78""E",53.14744,"28°30'52.49""N",28.51458,"55°31'13.08""E",55.5203,OLI_TIRS_L2SP,8/26/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_161041_20130826_20200912_02_T1,WGS84,LC81610412013238LGN01,4.739,3.237,3.461,1023,5,0.22,LC08_L1TP_161041_20130826_20200912_02_T1,LC08_L2SP_161041_20130826_20200912_02_T1,LC81610412013238LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"27°25'53.11""N",27.43142,"54°21'38.38""E",54.36066,0.39,OLI_TIRS,53:44.2,LGN,54:15.9,124.4618795,62.7207553,ACTUAL,161,41,40,161,41,Landsat
,T1,2,"24°58'05.16""N",24.9681,"52°51'30.24""E",52.8584,"24°55'24.35""N",24.92343,"55°05'34.55""E",55.09293,"27°02'41.10""N",27.04475,"52°53'29""E",52.89139,"26°59'44.84""N",26.99579,"55°09'55.37""E",55.16538,OLI_TIRS_L2SP,8/26/2013,9/12/2020,9/12/2020,,WGS84,DAY,LC08_L2SP_161042_20130826_20200912_02_T1,WGS84,LC81610422013238LGN01,4.502,2.987,3.368,366,5,1.32,LC08_L1TP_161042_20130826_20200912_02_T1,LC08_L2SP_161042_20130826_20200912_02_T1,LC81610422013238LGN01,,,,,,,,,NADIR,LPGS_15.3.1c,UTM,,,0,,,,,,,,,8,"25°59'33.43""N",25.99262,"54°00'06.55""E",54.00182,1.26,OLI_TIRS,54:08.1,LGN,54:39.8,121.7292885,63.31252802,ACTUAL,161,42,39,161,42,Landsat
